fra;clage_vacsi;jour;n_dose1_h;n_complet_h;n_rappel_h;n_2_rappel_h;n_rappel_biv_h;n_3_rappel_h;n_cum_dose1_h;n_cum_complet_h;n_cum_rappel_h;n_cum_2_rappel_h;n_cum_rappel_biv_h;n_cum_3_rappel_h;couv_dose1_h;couv_complet_h;couv_rappel_h;couv_2_rappel_h;couv_rappel_biv_h;couv_3_rappel_h;n_dose1_f;n_complet_f;n_rappel_f;n_2_rappel_f;n_rappel_biv_f;n_3_rappel_f;n_cum_dose1_f;n_cum_complet_f;n_cum_rappel_f;n_cum_2_rappel_f;n_cum_rappel_biv_f;n_cum_3_rappel_f;couv_dose1_f;couv_complet_f;couv_rappel_f;couv_2_rappel_f;couv_rappel_biv_f;couv_3_rappel_f;n_dose1_e;n_complet_e;n_rappel_e;n_2_rappel_e;n_rappel_biv_e;n_3_rappel_e;n_cum_dose1_e;n_cum_complet_e;n_cum_rappel_e;n_cum_2_rappel_e;n_cum_rappel_biv_e;n_cum_3_rappel_e;couv_dose1_e;couv_complet_e;couv_rappel_e;couv_2_rappel_e;couv_rappel_biv_e;couv_3_rappel_e
FR;04;2021-09-08;17;6;3;0;0;0;2627;1077;13;0;0;0;0.1;0.1;0.0;0.0;0.0;0.0;11;10;0;0;0;0;2097;871;10;0;0;0;0.1;0.0;0.0;0.0;0.0;0.0;29;16;3;0;0;0;4823;1985;23;0;0;0;0.1;0.1;0.0;0.0;0.0;0.0
FR;04;2021-09-09;7;11;1;0;0;0;2634;1088;14;0;0;0;0.1;0.1;0.0;0.0;0.0;0.0;6;5;3;0;0;0;2103;876;13;0;0;0;0.1;0.0;0.0;0.0;0.0;0.0;14;16;4;0;0;0;4837;2001;27;0;0;0;0.1;0.1;0.0;0.0;0.0;0.0
FR;04;2021-09-10;13;15;1;0;0;0;2647;1103;15;0;0;0;0.1;0.1;0.0;0.0;0.0;0.0;6;4;0;0;0;0;2109;880;13;0;0;0;0.1;0.0;0.0;0.0;0.0;0.0;20;19;1;0;0;0;4857;2020;28;0;0;0;0.1;0.1;0.0;0.0;0.0;0.0
FR;04;2021-09-11;7;6;0;0;0;0;2654;1109;15;0;0;0;0.1;0.1;0.0;0.0;0.0;0.0;4;3;2;0;0;0;2113;883;15;0;0;0;0.1;0.0;0.0;0.0;0.0;0.0;12;9;2;0;0;0;4869;2029;30;0;0;0;0.1;0.1;0.0;0.0;0.0;0.0
FR;04;2021-09-12;1;2;0;0;0;0;2655;1111;15;0;0;0;0.1;0.1;0.0;0.0;0.0;0.0;0;0;0;0;0;0;2113;883;15;0;0;0;0.1;0.0;0.0;0.0;0.0;0.0;1;2;0;0;0;0;4870;2031;30;0;0;0;0.1;0.1;0.0;0.0;0.0;0.0
FR;04;2021-09-13;8;5;0;0;0;0;2663;1116;15;0;0;0;0.1;0.1;0.0;0.0;0.0;0.0;2;5;1;0;0;0;2115;888;16;0;0;0;0.1;0.1;0.0;0.0;0.0;0.0;10;10;1;0;0;0;4880;2041;31;0;0;0;0.1;0.1;0.0;0.0;0.0;0.0
FR;04;2021-09-14;6;9;0;0;0;0;2669;1125;15;0;0;0;0.1;0.1;0.0;0.0;0.0;0.0;4;3;0;0;0;0;2119;891;16;0;0;0;0.1;0.1;0.0;0.0;0.0;0.0;10;12;0;0;0;0;4890;2053;31;0;0;0;0.1;0.1;0.0;0.0;0.0;0.0
FR;04;2021-09-15;12;12;0;0;0;0;2681;1137;15;0;0;0;0.1;0.1;0.0;0.0;0.0;0.0;3;2;0;0;0;0;2122;893;16;0;0;0;0.1;0.1;0.0;0.0;0.0;0.0;15;14;0;0;0;0;4905;2067;31;0;0;0;0.1;0.1;0.0;0.0;0.0;0.0
FR;04;2021-09-16;6;11;0;0;0;0;2687;1148;15;0;0;0;0.1;0.1;0.0;0.0;0.0;0.0;3;4;1;0;0;0;2125;897;17;0;0;0;0.1;0.1;0.0;0.0;0.0;0.0;9;16;1;0;0;0;4914;2083;32;0;0;0;0.1;0.1;0.0;0.0;0.0;0.0
FR;04;2021-09-17;6;6;1;0;0;0;2693;1154;16;0;0;0;0.1;0.1;0.0;0.0;0.0;0.0;10;8;0;0;0;0;2135;905;17;0;0;0;0.1;0.1;0.0;0.0;0.0;0.0;16;14;1;0;0;0;4930;2097;33;0;0;0;0.1;0.1;0.0;0.0;0.0;0.0
FR;04;2021-09-18;4;7;0;0;0;0;2697;1161;16;0;0;0;0.1;0.1;0.0;0.0;0.0;0.0;2;4;0;0;0;0;2137;909;17;0;0;0;0.1;0.1;0.0;0.0;0.0;0.0;6;11;0;0;0;0;4936;2108;33;0;0;0;0.1;0.1;0.0;0.0;0.0;0.0
FR;04;2021-09-19;0;1;0;0;0;0;2697;1162;16;0;0;0;0.1;0.1;0.0;0.0;0.0;0.0;0;0;0;0;0;0;2137;909;17;0;0;0;0.1;0.1;0.0;0.0;0.0;0.0;0;1;0;0;0;0;4936;2109;33;0;0;0;0.1;0.1;0.0;0.0;0.0;0.0
FR;04;2021-09-20;10;8;0;0;0;0;2707;1170;16;0;0;0;0.1;0.1;0.0;0.0;0.0;0.0;1;3;0;0;0;0;2138;912;17;0;0;0;0.1;0.1;0.0;0.0;0.0;0.0;11;11;0;0;0;0;4947;2120;33;0;0;0;0.1;0.1;0.0;0.0;0.0;0.0
FR;04;2021-09-21;3;11;0;0;0;0;2710;1181;16;0;0;0;0.1;0.1;0.0;0.0;0.0;0.0;0;1;1;0;0;0;2138;913;18;0;0;0;0.1;0.1;0.0;0.0;0.0;0.0;4;12;1;0;0;0;4951;2132;34;0;0;0;0.1;0.1;0.0;0.0;0.0;0.0
FR;04;2021-09-22;3;6;0;0;0;0;2713;1187;16;0;0;0;0.1;0.1;0.0;0.0;0.0;0.0;4;3;0;0;0;0;2142;916;18;0;0;0;0.1;0.1;0.0;0.0;0.0;0.0;7;9;0;0;0;0;4958;2141;34;0;0;0;0.1;0.1;0.0;0.0;0.0;0.0
FR;04;2021-09-23;6;3;0;0;0;0;2719;1190;16;0;0;0;0.1;0.1;0.0;0.0;0.0;0.0;9;5;0;0;0;0;2151;921;18;0;0;0;0.1;0.1;0.0;0.0;0.0;0.0;15;8;1;0;0;0;4973;2149;35;0;0;0;0.1;0.1;0.0;0.0;0.0;0.0
FR;04;2021-09-24;11;12;0;0;0;0;2730;1202;16;0;0;0;0.1;0.1;0.0;0.0;0.0;0.0;3;3;0;0;0;0;2154;924;18;0;0;0;0.1;0.1;0.0;0.0;0.0;0.0;14;15;0;0;0;0;4987;2164;35;0;0;0;0.1;0.1;0.0;0.0;0.0;0.0
FR;04;2021-09-25;3;6;0;0;0;0;2733;1208;16;0;0;0;0.1;0.1;0.0;0.0;0.0;0.0;2;2;0;0;0;0;2156;926;18;0;0;0;0.1;0.1;0.0;0.0;0.0;0.0;5;8;0;0;0;0;4992;2172;35;0;0;0;0.1;0.1;0.0;0.0;0.0;0.0
FR;04;2021-09-26;3;5;0;0;0;0;2736;1213;16;0;0;0;0.1;0.1;0.0;0.0;0.0;0.0;0;0;0;0;0;0;2156;926;18;0;0;0;0.1;0.1;0.0;0.0;0.0;0.0;3;5;0;0;0;0;4995;2177;35;0;0;0;0.1;0.1;0.0;0.0;0.0;0.0
FR;04;2021-09-27;4;2;0;0;0;0;2740;1215;16;0;0;0;0.1;0.1;0.0;0.0;0.0;0.0;5;4;0;0;0;0;2161;930;18;0;0;0;0.1;0.1;0.0;0.0;0.0;0.0;9;6;0;0;0;0;5004;2183;35;0;0;0;0.1;0.1;0.0;0.0;0.0;0.0
FR;04;2021-09-28;4;5;1;0;0;0;2744;1220;17;0;0;0;0.1;0.1;0.0;0.0;0.0;0.0;4;5;0;0;0;0;2165;935;18;0;0;0;0.1;0.1;0.0;0.0;0.0;0.0;8;10;1;0;0;0;5012;2193;36;0;0;0;0.1;0.1;0.0;0.0;0.0;0.0
FR;04;2021-09-29;5;3;0;0;0;0;2749;1223;17;0;0;0;0.1;0.1;0.0;0.0;0.0;0.0;2;4;0;0;0;0;2167;939;18;0;0;0;0.1;0.1;0.0;0.0;0.0;0.0;7;7;0;0;0;0;5019;2200;36;0;0;0;0.1;0.1;0.0;0.0;0.0;0.0
FR;04;2021-09-30;4;2;0;0;0;0;2753;1225;17;0;0;0;0.1;0.1;0.0;0.0;0.0;0.0;3;2;0;0;0;0;2170;941;18;0;0;0;0.1;0.1;0.0;0.0;0.0;0.0;7;4;0;0;0;0;5026;2204;36;0;0;0;0.1;0.1;0.0;0.0;0.0;0.0
FR;04;2021-10-01;9;10;0;0;0;0;2762;1235;17;0;0;0;0.1;0.1;0.0;0.0;0.0;0.0;6;4;0;0;0;0;2176;945;18;0;0;0;0.1;0.1;0.0;0.0;0.0;0.0;15;15;0;0;0;0;5041;2219;36;0;0;0;0.1;0.1;0.0;0.0;0.0;0.0
FR;04;2021-10-02;2;5;0;0;0;0;2764;1240;17;0;0;0;0.1;0.1;0.0;0.0;0.0;0.0;2;3;0;0;0;0;2178;948;18;0;0;0;0.1;0.1;0.0;0.0;0.0;0.0;4;10;0;0;0;0;5045;2229;36;0;0;0;0.1;0.1;0.0;0.0;0.0;0.0
FR;04;2021-10-03;2;1;0;0;0;0;2766;1241;17;0;0;0;0.1;0.1;0.0;0.0;0.0;0.0;0;0;0;0;0;0;2178;948;18;0;0;0;0.1;0.1;0.0;0.0;0.0;0.0;2;1;0;0;0;0;5047;2230;36;0;0;0;0.1;0.1;0.0;0.0;0.0;0.0
FR;04;2021-10-04;6;5;1;0;0;0;2772;1246;18;0;0;0;0.2;0.1;0.0;0.0;0.0;0.0;3;2;0;0;0;0;2181;950;18;0;0;0;0.1;0.1;0.0;0.0;0.0;0.0;9;7;1;0;0;0;5056;2237;37;0;0;0;0.1;0.1;0.0;0.0;0.0;0.0
FR;04;2021-10-05;4;2;0;0;0;0;2776;1248;18;0;0;0;0.2;0.1;0.0;0.0;0.0;0.0;4;3;0;0;0;0;2185;953;18;0;0;0;0.1;0.1;0.0;0.0;0.0;0.0;8;5;0;0;0;0;5064;2242;37;0;0;0;0.1;0.1;0.0;0.0;0.0;0.0
FR;04;2021-10-06;4;6;0;0;0;0;2780;1254;18;0;0;0;0.2;0.1;0.0;0.0;0.0;0.0;2;4;0;0;0;0;2187;957;18;0;0;0;0.1;0.1;0.0;0.0;0.0;0.0;6;10;0;0;0;0;5070;2252;37;0;0;0;0.1;0.1;0.0;0.0;0.0;0.0
FR;04;2021-10-07;6;4;0;0;0;0;2786;1258;18;0;0;0;0.2;0.1;0.0;0.0;0.0;0.0;2;3;0;0;0;0;2189;960;18;0;0;0;0.1;0.1;0.0;0.0;0.0;0.0;8;7;0;0;0;0;5078;2259;37;0;0;0;0.1;0.1;0.0;0.0;0.0;0.0
FR;04;2021-10-08;5;3;0;0;0;0;2791;1261;18;0;0;0;0.2;0.1;0.0;0.0;0.0;0.0;4;4;0;0;0;0;2193;964;18;0;0;0;0.1;0.1;0.0;0.0;0.0;0.0;9;7;0;0;0;0;5087;2266;37;0;0;0;0.1;0.1;0.0;0.0;0.0;0.0
FR;04;2021-10-09;2;2;0;0;0;0;2793;1263;18;0;0;0;0.2;0.1;0.0;0.0;0.0;0.0;2;0;0;0;0;0;2195;964;18;0;0;0;0.1;0.1;0.0;0.0;0.0;0.0;4;2;0;0;0;0;5091;2268;37;0;0;0;0.1;0.1;0.0;0.0;0.0;0.0
FR;04;2021-10-10;2;0;0;0;0;0;2795;1263;18;0;0;0;0.2;0.1;0.0;0.0;0.0;0.0;1;1;0;0;0;0;2196;965;18;0;0;0;0.1;0.1;0.0;0.0;0.0;0.0;3;1;0;0;0;0;5094;2269;37;0;0;0;0.1;0.1;0.0;0.0;0.0;0.0
FR;04;2021-10-11;6;7;1;0;0;0;2801;1270;19;0;0;0;0.2;0.1;0.0;0.0;0.0;0.0;7;3;0;0;0;0;2203;968;18;0;0;0;0.1;0.1;0.0;0.0;0.0;0.0;13;10;1;0;0;0;5107;2279;38;0;0;0;0.1;0.1;0.0;0.0;0.0;0.0
FR;04;2021-10-12;2;8;0;0;0;0;2803;1278;19;0;0;0;0.2;0.1;0.0;0.0;0.0;0.0;1;4;1;0;0;0;2204;972;19;0;0;0;0.1;0.1;0.0;0.0;0.0;0.0;3;12;1;0;0;0;5110;2291;39;0;0;0;0.1;0.1;0.0;0.0;0.0;0.0
FR;04;2021-10-13;5;3;0;0;0;0;2808;1281;19;0;0;0;0.2;0.1;0.0;0.0;0.0;0.0;1;1;0;0;0;0;2205;973;19;0;0;0;0.1;0.1;0.0;0.0;0.0;0.0;7;4;0;0;0;0;5117;2295;39;0;0;0;0.1;0.1;0.0;0.0;0.0;0.0
FR;04;2021-10-14;8;4;1;0;0;0;2816;1285;20;0;0;0;0.2;0.1;0.0;0.0;0.0;0.0;1;5;0;0;0;0;2206;978;19;0;0;0;0.1;0.1;0.0;0.0;0.0;0.0;10;10;1;0;0;0;5127;2305;40;0;0;0;0.1;0.1;0.0;0.0;0.0;0.0
FR;04;2021-10-15;8;10;1;0;0;0;2824;1295;21;0;0;0;0.2;0.1;0.0;0.0;0.0;0.0;3;10;1;0;0;0;2209;988;20;0;0;0;0.1;0.1;0.0;0.0;0.0;0.0;11;20;2;0;0;0;5138;2325;42;0;0;0;0.1;0.1;0.0;0.0;0.0;0.0
FR;04;2021-10-16;3;0;0;0;0;0;2827;1295;21;0;0;0;0.2;0.1;0.0;0.0;0.0;0.0;1;6;1;0;0;0;2210;994;21;0;0;0;0.1;0.1;0.0;0.0;0.0;0.0;4;6;1;0;0;0;5142;2331;43;0;0;0;0.1;0.1;0.0;0.0;0.0;0.0
FR;04;2021-10-17;2;1;0;0;0;0;2829;1296;21;0;0;0;0.2;0.1;0.0;0.0;0.0;0.0;0;0;0;0;0;0;2210;994;21;0;0;0;0.1;0.1;0.0;0.0;0.0;0.0;2;1;0;0;0;0;5144;2332;43;0;0;0;0.1;0.1;0.0;0.0;0.0;0.0
FR;04;2021-10-18;4;9;1;0;0;0;2833;1305;22;0;0;0;0.2;0.1;0.0;0.0;0.0;0.0;5;5;0;0;0;0;2215;999;21;0;0;0;0.1;0.1;0.0;0.0;0.0;0.0;9;14;1;0;0;0;5153;2346;44;0;0;0;0.1;0.1;0.0;0.0;0.0;0.0
FR;04;2021-10-19;4;4;1;0;0;0;2837;1309;23;0;0;0;0.2;0.1;0.0;0.0;0.0;0.0;1;2;2;0;0;0;2216;1001;23;0;0;0;0.1;0.1;0.0;0.0;0.0;0.0;5;6;4;0;0;0;5158;2352;48;0;0;0;0.1;0.1;0.0;0.0;0.0;0.0
FR;04;2021-10-20;5;5;1;0;0;0;2842;1314;24;0;0;0;0.2;0.1;0.0;0.0;0.0;0.0;1;2;0;0;0;0;2217;1003;23;0;0;0;0.1;0.1;0.0;0.0;0.0;0.0;6;7;1;0;0;0;5164;2359;49;0;0;0;0.1;0.1;0.0;0.0;0.0;0.0
FR;04;2021-10-21;4;6;1;0;0;0;2846;1320;25;0;0;0;0.2;0.1;0.0;0.0;0.0;0.0;1;3;0;0;0;0;2218;1006;23;0;0;0;0.1;0.1;0.0;0.0;0.0;0.0;5;9;1;0;0;0;5169;2368;50;0;0;0;0.1;0.1;0.0;0.0;0.0;0.0
FR;04;2021-10-22;4;6;1;0;0;0;2850;1326;26;0;0;0;0.2;0.1;0.0;0.0;0.0;0.0;3;5;0;0;0;0;2221;1011;23;0;0;0;0.1;0.1;0.0;0.0;0.0;0.0;7;11;1;0;0;0;5176;2379;51;0;0;0;0.1;0.1;0.0;0.0;0.0;0.0
FR;04;2021-10-23;2;1;0;0;0;0;2852;1327;26;0;0;0;0.2;0.1;0.0;0.0;0.0;0.0;0;1;0;0;0;0;2221;1012;23;0;0;0;0.1;0.1;0.0;0.0;0.0;0.0;2;2;0;0;0;0;5178;2381;51;0;0;0;0.1;0.1;0.0;0.0;0.0;0.0
FR;04;2021-10-24;1;0;0;0;0;0;2853;1327;26;0;0;0;0.2;0.1;0.0;0.0;0.0;0.0;0;0;0;0;0;0;2221;1012;23;0;0;0;0.1;0.1;0.0;0.0;0.0;0.0;1;0;0;0;0;0;5179;2381;51;0;0;0;0.1;0.1;0.0;0.0;0.0;0.0
FR;04;2021-10-25;2;5;0;0;0;0;2855;1332;26;0;0;0;0.2;0.1;0.0;0.0;0.0;0.0;4;1;3;0;0;0;2225;1013;26;0;0;0;0.1;0.1;0.0;0.0;0.0;0.0;6;6;3;0;0;0;5185;2387;54;0;0;0;0.1;0.1;0.0;0.0;0.0;0.0
FR;04;2021-10-26;3;2;0;0;0;0;2858;1334;26;0;0;0;0.2;0.1;0.0;0.0;0.0;0.0;4;3;2;0;0;0;2229;1016;28;0;0;0;0.1;0.1;0.0;0.0;0.0;0.0;7;5;2;0;0;0;5192;2392;56;0;0;0;0.1;0.1;0.0;0.0;0.0;0.0
FR;04;2021-10-27;5;4;0;0;0;0;2863;1338;26;0;0;0;0.2;0.1;0.0;0.0;0.0;0.0;4;5;0;0;0;0;2233;1021;28;0;0;0;0.1;0.1;0.0;0.0;0.0;0.0;9;9;0;0;0;0;5201;2401;56;0;0;0;0.1;0.1;0.0;0.0;0.0;0.0
FR;04;2021-10-28;2;4;0;0;0;0;2865;1342;26;0;0;0;0.2;0.1;0.0;0.0;0.0;0.0;2;3;0;0;0;0;2235;1024;28;0;0;0;0.1;0.1;0.0;0.0;0.0;0.0;4;7;0;0;0;0;5205;2408;56;0;0;0;0.1;0.1;0.0;0.0;0.0;0.0
FR;04;2021-10-29;3;5;0;0;0;0;2868;1347;26;0;0;0;0.2;0.1;0.0;0.0;0.0;0.0;4;2;1;0;0;0;2239;1026;29;0;0;0;0.1;0.1;0.0;0.0;0.0;0.0;7;7;1;0;0;0;5212;2415;57;0;0;0;0.1;0.1;0.0;0.0;0.0;0.0
FR;04;2021-10-30;3;2;0;0;0;0;2871;1349;26;0;0;0;0.2;0.1;0.0;0.0;0.0;0.0;6;5;1;0;0;0;2245;1031;30;0;0;0;0.1;0.1;0.0;0.0;0.0;0.0;9;7;1;0;0;0;5221;2422;58;0;0;0;0.1;0.1;0.0;0.0;0.0;0.0
FR;04;2021-10-31;0;0;0;0;0;0;2871;1349;26;0;0;0;0.2;0.1;0.0;0.0;0.0;0.0;0;0;0;0;0;0;2245;1031;30;0;0;0;0.1;0.1;0.0;0.0;0.0;0.0;0;0;0;0;0;0;5221;2422;58;0;0;0;0.1;0.1;0.0;0.0;0.0;0.0
FR;04;2021-11-01;4;2;1;0;0;0;2875;1351;27;0;0;0;0.2;0.1;0.0;0.0;0.0;0.0;4;1;1;0;0;0;2249;1032;31;0;0;0;0.1;0.1;0.0;0.0;0.0;0.0;8;3;2;0;0;0;5229;2425;60;0;0;0;0.1;0.1;0.0;0.0;0.0;0.0
FR;04;2021-11-02;12;5;0;0;0;0;2887;1356;27;0;0;0;0.2;0.1;0.0;0.0;0.0;0.0;1;1;0;0;0;0;2250;1033;31;0;0;0;0.1;0.1;0.0;0.0;0.0;0.0;13;6;0;0;0;0;5242;2431;60;0;0;0;0.1;0.1;0.0;0.0;0.0;0.0
FR;04;2021-11-03;4;2;0;0;0;0;2891;1358;27;0;0;0;0.2;0.1;0.0;0.0;0.0;0.0;3;8;2;0;0;0;2253;1041;33;0;0;0;0.1;0.1;0.0;0.0;0.0;0.0;7;11;3;0;0;0;5249;2442;63;0;0;0;0.1;0.1;0.0;0.0;0.0;0.0
FR;04;2021-11-04;4;3;0;0;0;0;2895;1361;27;0;0;0;0.2;0.1;0.0;0.0;0.0;0.0;4;5;2;0;0;0;2257;1046;35;0;0;0;0.1;0.1;0.0;0.0;0.0;0.0;8;8;2;0;0;0;5257;2450;65;0;0;0;0.1;0.1;0.0;0.0;0.0;0.0
FR;04;2021-11-05;4;7;0;0;0;0;2899;1368;27;0;0;0;0.2;0.1;0.0;0.0;0.0;0.0;2;2;3;0;0;0;2259;1048;38;0;0;0;0.1;0.1;0.0;0.0;0.0;0.0;6;9;4;0;0;0;5263;2459;69;0;0;0;0.1;0.1;0.0;0.0;0.0;0.0
FR;04;2021-11-06;1;3;0;0;0;0;2900;1371;27;0;0;0;0.2;0.1;0.0;0.0;0.0;0.0;1;3;0;0;0;0;2260;1051;38;0;0;0;0.1;0.1;0.0;0.0;0.0;0.0;2;6;0;0;0;0;5265;2465;69;0;0;0;0.1;0.1;0.0;0.0;0.0;0.0
FR;04;2021-11-07;0;0;0;0;0;0;2900;1371;27;0;0;0;0.2;0.1;0.0;0.0;0.0;0.0;0;1;0;0;0;0;2260;1052;38;0;0;0;0.1;0.1;0.0;0.0;0.0;0.0;0;1;0;0;0;0;5265;2466;69;0;0;0;0.1;0.1;0.0;0.0;0.0;0.0
FR;04;2021-11-08;0;3;0;0;0;0;2900;1374;27;0;0;0;0.2;0.1;0.0;0.0;0.0;0.0;2;5;1;0;0;0;2262;1057;39;0;0;0;0.1;0.1;0.0;0.0;0.0;0.0;2;8;1;0;0;0;5267;2474;70;0;0;0;0.1;0.1;0.0;0.0;0.0;0.0
FR;04;2021-11-09;1;3;0;0;0;0;2901;1377;27;0;0;0;0.2;0.1;0.0;0.0;0.0;0.0;1;1;1;0;0;0;2263;1058;40;0;0;0;0.1;0.1;0.0;0.0;0.0;0.0;2;5;1;0;0;0;5269;2479;71;0;0;0;0.1;0.1;0.0;0.0;0.0;0.0
FR;04;2021-11-10;5;7;0;0;0;0;2906;1384;27;0;0;0;0.2;0.1;0.0;0.0;0.0;0.0;5;4;1;0;0;0;2268;1062;41;0;0;0;0.1;0.1;0.0;0.0;0.0;0.0;11;11;1;0;0;0;5280;2490;72;0;0;0;0.1;0.1;0.0;0.0;0.0;0.0
FR;04;2021-11-11;1;2;4;0;0;0;2907;1386;31;0;0;0;0.2;0.1;0.0;0.0;0.0;0.0;3;1;1;0;0;0;2271;1063;42;0;0;0;0.1;0.1;0.0;0.0;0.0;0.0;4;3;5;0;0;0;5284;2493;77;0;0;0;0.1;0.1;0.0;0.0;0.0;0.0
FR;04;2021-11-12;3;1;3;0;0;0;2910;1387;34;0;0;0;0.2;0.1;0.0;0.0;0.0;0.0;5;1;1;0;0;0;2276;1064;43;0;0;0;0.1;0.1;0.0;0.0;0.0;0.0;8;2;4;0;0;0;5292;2495;81;0;0;0;0.1;0.1;0.0;0.0;0.0;0.0
FR;04;2021-11-13;0;0;0;0;0;0;2910;1387;34;0;0;0;0.2;0.1;0.0;0.0;0.0;0.0;1;4;1;0;0;0;2277;1068;44;0;0;0;0.1;0.1;0.0;0.0;0.0;0.0;1;4;1;0;0;0;5293;2499;82;0;0;0;0.1;0.1;0.0;0.0;0.0;0.0
FR;04;2021-11-14;0;0;0;0;0;0;2910;1387;34;0;0;0;0.2;0.1;0.0;0.0;0.0;0.0;0;1;0;0;0;0;2277;1069;44;0;0;0;0.1;0.1;0.0;0.0;0.0;0.0;0;1;0;0;0;0;5293;2500;82;0;0;0;0.1;0.1;0.0;0.0;0.0;0.0
FR;04;2021-11-15;7;8;0;0;0;0;2917;1395;34;0;0;0;0.2;0.1;0.0;0.0;0.0;0.0;4;2;0;0;0;0;2281;1071;44;0;0;0;0.1;0.1;0.0;0.0;0.0;0.0;11;10;0;0;0;0;5304;2510;82;0;0;0;0.1;0.1;0.0;0.0;0.0;0.0
FR;04;2021-11-16;5;1;0;0;0;0;2922;1396;34;0;0;0;0.2;0.1;0.0;0.0;0.0;0.0;2;2;1;0;0;0;2283;1073;45;0;0;0;0.1;0.1;0.0;0.0;0.0;0.0;7;4;2;0;0;0;5311;2514;84;0;0;0;0.1;0.1;0.0;0.0;0.0;0.0
FR;04;2021-11-17;7;4;3;0;0;0;2929;1400;37;0;0;0;0.2;0.1;0.0;0.0;0.0;0.0;7;3;3;0;0;0;2290;1076;48;0;0;0;0.1;0.1;0.0;0.0;0.0;0.0;14;7;6;0;0;0;5325;2521;90;0;0;0;0.1;0.1;0.0;0.0;0.0;0.0
FR;04;2021-11-18;2;3;2;0;0;0;2931;1403;39;0;0;0;0.2;0.1;0.0;0.0;0.0;0.0;2;2;1;0;0;0;2292;1078;49;0;0;0;0.1;0.1;0.0;0.0;0.0;0.0;4;5;3;0;0;0;5329;2526;93;0;0;0;0.1;0.1;0.0;0.0;0.0;0.0
FR;04;2021-11-19;4;4;1;0;0;0;2935;1407;40;0;0;0;0.2;0.1;0.0;0.0;0.0;0.0;5;5;3;0;0;0;2297;1083;52;0;0;0;0.1;0.1;0.0;0.0;0.0;0.0;9;9;4;0;0;0;5338;2535;97;0;0;0;0.1;0.1;0.0;0.0;0.0;0.0
FR;04;2021-11-20;4;6;0;0;0;0;2939;1413;40;0;0;0;0.2;0.1;0.0;0.0;0.0;0.0;1;2;1;0;0;0;2298;1085;53;0;0;0;0.1;0.1;0.0;0.0;0.0;0.0;5;8;1;0;0;0;5343;2543;98;0;0;0;0.1;0.1;0.0;0.0;0.0;0.0
FR;04;2021-11-21;0;1;0;0;0;0;2939;1414;40;0;0;0;0.2;0.1;0.0;0.0;0.0;0.0;1;1;0;0;0;0;2299;1086;53;0;0;0;0.1;0.1;0.0;0.0;0.0;0.0;1;2;0;0;0;0;5344;2545;98;0;0;0;0.1;0.1;0.0;0.0;0.0;0.0
FR;04;2021-11-22;5;5;3;0;0;0;2944;1419;43;0;0;0;0.2;0.1;0.0;0.0;0.0;0.0;0;7;4;0;0;0;2299;1093;57;0;0;0;0.1;0.1;0.0;0.0;0.0;0.0;5;12;7;0;0;0;5349;2557;105;0;0;0;0.1;0.1;0.0;0.0;0.0;0.0
FR;04;2021-11-23;5;6;2;0;0;0;2949;1425;45;0;0;0;0.2;0.1;0.0;0.0;0.0;0.0;1;1;0;0;0;0;2300;1094;57;0;0;0;0.1;0.1;0.0;0.0;0.0;0.0;6;7;3;0;0;0;5355;2564;108;0;0;0;0.1;0.1;0.0;0.0;0.0;0.0
FR;04;2021-11-24;0;5;1;0;0;0;2949;1430;46;0;0;0;0.2;0.1;0.0;0.0;0.0;0.0;1;5;2;0;0;0;2301;1099;59;0;0;0;0.1;0.1;0.0;0.0;0.0;0.0;1;10;4;0;0;0;5356;2574;112;0;0;0;0.1;0.1;0.0;0.0;0.0;0.0
FR;04;2021-11-25;4;2;1;0;0;0;2953;1432;47;0;0;0;0.2;0.1;0.0;0.0;0.0;0.0;7;7;2;0;0;0;2308;1106;61;0;0;0;0.1;0.1;0.0;0.0;0.0;0.0;11;9;3;0;0;0;5367;2583;115;0;0;0;0.1;0.1;0.0;0.0;0.0;0.0
FR;04;2021-11-26;5;9;4;0;0;0;2958;1441;51;0;0;0;0.2;0.1;0.0;0.0;0.0;0.0;4;5;6;0;0;0;2312;1111;67;0;0;0;0.1;0.1;0.0;0.0;0.0;0.0;9;14;10;0;0;0;5376;2597;125;0;0;0;0.1;0.1;0.0;0.0;0.0;0.0
FR;04;2021-11-27;2;5;1;0;0;0;2960;1446;52;0;0;0;0.2;0.1;0.0;0.0;0.0;0.0;3;3;3;0;0;0;2315;1114;70;0;0;0;0.1;0.1;0.0;0.0;0.0;0.0;5;8;4;0;0;0;5381;2605;129;0;0;0;0.1;0.1;0.0;0.0;0.0;0.0
FR;04;2021-11-28;3;4;0;0;0;0;2963;1450;52;0;0;0;0.2;0.1;0.0;0.0;0.0;0.0;0;3;0;0;0;0;2315;1117;70;0;0;0;0.1;0.1;0.0;0.0;0.0;0.0;3;7;0;0;0;0;5384;2612;129;0;0;0;0.1;0.1;0.0;0.0;0.0;0.0
FR;04;2021-11-29;2;6;4;0;0;0;2965;1456;56;0;0;0;0.2;0.1;0.0;0.0;0.0;0.0;1;3;2;0;0;0;2316;1120;72;0;0;0;0.1;0.1;0.0;0.0;0.0;0.0;3;9;6;0;0;0;5387;2621;135;0;0;0;0.1;0.1;0.0;0.0;0.0;0.0
